date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T05:30:00,2459437.729,-24.377,-20.154,0.128,4.223,2.218,0,2.218,9.131,0.129,-0.001,1.792,0.426,1.792,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T05:45:00,2459437.74,-23.771,-19.559,0.138,4.213,2.212,0,2.212,9.103,0.139,-0.001,1.784,0.428,1.784,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T06:00:00,2459437.75,-22.504,-18.277,0.133,4.227,2.283,0,2.283,9.783,0.134,-0.001,1.844,0.439,1.844,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T06:15:00,2459437.76,-24.906,-20.642,0.125,4.265,2.238,0,2.238,9.08,0.125,-0.001,1.801,0.437,1.801,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T06:30:00,2459437.771,-22.978,-18.603,0.127,4.375,2.25,0,2.25,9.078,0.128,-0.001,1.811,0.439,1.811,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T08:00:00,2459437.833,-5.446,-4.239,0.059,1.207,1.021,0,1.021,6.62,0.059,0,0.335,0.685,0.335,0.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T08:30:00,2459437.854,-11.766,-8.112,0.112,3.654,2.164,0,2.164,8.569,0.113,-0.001,1.672,0.492,1.672,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T08:45:00,2459437.865,-15.154,-10.793,0.116,4.362,2.25,0,2.251,8.987,0.117,-0.001,1.783,0.468,1.783,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T09:15:00,2459437.885,-19.182,-14.862,0.107,4.321,2.265,0,2.266,9.081,0.108,-0.001,1.813,0.452,1.813,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T09:30:00,2459437.896,-20.364,-15.897,0.106,4.467,2.273,0,2.273,9.111,0.107,-0.001,1.821,0.452,1.821,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T10:00:00,2459437.917,-22.559,-18.318,0.105,4.241,2.263,0,2.263,9.104,0.105,-0.001,1.807,0.455,1.807,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T10:15:00,2459437.927,-21.27,-16.919,0.111,4.351,2.263,0,2.263,9.134,0.111,0,1.809,0.454,1.809,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T10:30:00,2459437.938,-20.63,-16.304,0.107,4.325,2.265,0,2.265,9.138,0.107,-0.001,1.794,0.47,1.794,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T10:45:00,2459437.948,-19.809,-15.542,0.111,4.267,2.259,0,2.26,9.146,0.111,0,1.799,0.461,1.799,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T11:00:00,2459437.958,-19.145,-14.874,0.108,4.27,2.263,0,2.263,9.175,0.108,0,1.804,0.459,1.804,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T11:15:00,2459437.969,-19.639,-15.463,0.103,4.176,2.256,0,2.257,9.176,0.103,0,1.798,0.459,1.798,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T11:30:00,2459437.979,-19.209,-15.068,0.099,4.141,2.239,0,2.24,9.185,0.1,-0.001,1.78,0.46,1.78,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T11:45:00,2459437.99,-18.464,-14.113,0.1,4.351,2.244,0,2.244,9.198,0.101,-0.001,1.788,0.455,1.788,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T12:00:00,2459438,-18.493,-14.248,0.105,4.245,2.247,0,2.247,9.223,0.106,-0.001,1.789,0.458,1.789,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small
2021-08-11T12:15:00,2459438.01,-17.625,-13.357,0.104,4.268,2.244,0,2.244,9.23,0.105,-0.001,1.79,0.454,1.79,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T12:30:00,2459438.021,-18.045,-13.962,0.105,4.083,2.227,0,2.228,9.229,0.105,-0.001,1.767,0.46,1.767,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T12:45:00,2459438.031,-17.131,-12.979,0.104,4.151,2.235,0,2.235,9.238,0.104,0,1.769,0.465,1.769,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T13:00:00,2459438.042,-18.134,-13.852,0.103,4.282,2.243,0,2.243,9.252,0.103,0,1.765,0.478,1.765,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T13:15:00,2459438.052,-17.617,-13.423,0.111,4.193,2.238,0,2.238,9.246,0.111,0,1.759,0.479,1.759,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T13:30:00,2459438.063,-17.322,-13.188,0.101,4.135,2.228,0,2.228,9.245,0.102,0,1.743,0.485,1.743,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T13:45:00,2459438.073,-17.68,-13.5,0.109,4.18,2.236,0,2.237,9.276,0.109,0,1.768,0.468,1.768,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T14:00:00,2459438.083,-17.053,-12.898,0.099,4.155,2.226,0,2.226,9.217,0.099,0,1.764,0.462,1.764,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T14:15:00,2459438.094,-16.236,-12.064,0.101,4.172,2.245,0,2.245,9.243,0.101,0,1.792,0.453,1.792,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T14:30:00,2459438.104,-19.913,-15.733,0.104,4.18,2.236,0,2.236,9.211,0.104,0,1.77,0.467,1.77,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T14:45:00,2459438.115,-18.38,-14.225,0.104,4.155,2.246,0,2.246,9.217,0.104,0,1.782,0.465,1.782,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T15:00:00,2459438.125,-20.441,-16.258,0.105,4.183,2.239,0,2.239,9.18,0.105,0,1.768,0.471,1.768,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T15:15:00,2459438.135,-19.807,-15.591,0.112,4.216,2.244,0,2.244,9.166,0.111,0,1.785,0.459,1.785,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T15:30:00,2459438.146,-19.724,-15.543,0.109,4.181,2.241,0,2.241,9.15,0.109,0,1.769,0.473,1.769,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T15:45:00,2459438.156,-20.329,-16.011,0.121,4.317,2.25,0,2.25,9.148,0.121,0,1.778,0.472,1.778,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T16:00:00,2459438.167,-21.864,-17.658,0.113,4.206,2.249,0,2.249,9.114,0.113,0,1.781,0.468,1.781,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T16:15:00,2459438.177,-21.839,-17.6,0.123,4.239,2.253,0,2.253,9.099,0.123,0,1.787,0.465,1.787,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T16:30:00,2459438.188,-22.091,-17.776,0.13,4.315,2.253,0,2.253,9.079,0.13,0,1.799,0.454,1.799,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T16:45:00,2459438.198,-23.081,-18.726,0.128,4.355,2.257,0,2.257,9.072,0.128,0,1.797,0.459,1.797,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T17:00:00,2459438.208,-21.809,-17.463,0.134,4.346,2.256,0,2.256,9.08,0.134,0,1.795,0.462,1.795,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T17:15:00,2459438.219,-21.341,-16.958,0.137,4.383,2.247,0,2.247,9.054,0.137,0,1.79,0.457,1.79,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T18:00:00,2459438.25,-21.255,-16.77,0.145,4.485,2.317,0,2.317,9.85,0.145,0,1.856,0.461,1.856,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T18:15:00,2459438.26,-23.882,-19.423,0.145,4.459,2.254,0,2.254,9.047,0.145,0,1.8,0.453,1.8,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T18:30:00,2459438.271,-21.846,-17.436,0.145,4.41,2.249,0,2.249,9.057,0.145,0,1.781,0.468,1.781,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T18:45:00,2459438.281,-21.995,-17.573,0.153,4.422,2.247,0,2.248,9.057,0.153,0,1.792,0.455,1.792,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T19:00:00,2459438.292,-22.603,-18.202,0.155,4.401,2.249,0,2.249,9.064,0.154,0,1.786,0.463,1.786,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T19:15:00,2459438.302,-21.706,-17.24,0.156,4.465,2.249,0,2.249,9.086,0.156,0,1.794,0.455,1.794,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T19:30:00,2459438.313,-22.019,-17.51,0.159,4.509,2.251,0,2.251,9.091,0.159,0,1.798,0.453,1.798,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T19:45:00,2459438.323,-23.222,-18.748,0.157,4.473,2.243,0,2.243,9.104,0.157,0,1.791,0.452,1.791,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T20:00:00,2459438.333,-22.555,-18.003,0.153,4.552,2.24,0,2.24,9.125,0.153,0,1.775,0.465,1.775,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T20:15:00,2459438.344,-23.26,-18.824,0.161,4.436,2.244,0,2.244,9.136,0.161,0,1.795,0.449,1.795,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T20:30:00,2459438.354,-22.994,-18.793,0.165,4.201,2.237,0,2.237,9.145,0.165,0,1.801,0.436,1.801,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T20:45:00,2459438.365,-22.445,-18.149,0.165,4.296,2.232,0,2.232,9.162,0.165,0,1.783,0.449,1.783,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
