date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,rv_model_weather_coeff
2021-02-07T13:32:15,2459253.064,-16.192,-13.248,0.022,2.944,1.612,0,1.612,8.277,0.022,0,1.601,0.011,1.601,0.011,0,7.283,64.632,103.706,-0.009,43.877,0.006,0.006,0.006,-641.8625254
2021-02-07T13:33:00,2459253.065,-15.223,-12.288,0.021,2.935,1.613,0,1.613,8.287,0.021,0,1.601,0.011,1.601,0.011,0,7.292,64.699,103.987,-0.057,42.864,0.009,0.009,0.009,-641.8764307
2021-02-07T13:33:45,2459253.065,-14.661,-11.751,0.019,2.91,1.62,0,1.62,8.297,0.019,0,1.612,0.008,1.612,0.008,0,7.298,64.652,102.096,-0.042,102.022,0.014,0.014,0.014,-641.9142023
2021-02-07T13:34:30,2459253.066,-14.854,-11.993,0.021,2.861,1.61,0,1.61,8.297,0.021,0,1.598,0.012,1.598,0.012,0,7.301,64.795,96.985,-0.048,96.985,0.021,0.021,0.021,-641.9817327000001
2021-02-07T13:35:15,2459253.066,-15.95,-13.046,0.019,2.904,1.624,0,1.624,8.292,0.019,0,1.612,0.012,1.612,0.012,0,7.292,64.603,97.647,-0.072,97.647,0.023,0.023,0.023,-641.9227403
2021-02-07T13:36:00,2459253.067,-16.278,-13.309,0.018,2.969,1.619,0,1.619,8.282,0.018,0,1.611,0.008,1.611,0.008,0,7.284,64.621,100.015,-0.039,100.015,0.013,0.013,0.013,-641.8313436
2021-02-07T13:36:45,2459253.067,-16.873,-13.877,0.02,2.996,1.618,0,1.618,8.282,0.02,0,1.61,0.008,1.61,0.008,0,7.286,64.581,98.577,-0.064,98.577,0.007,0.008,0.008,-641.7907260000001
2021-02-07T13:37:30,2459253.068,-16.34,-13.382,0.021,2.958,1.613,0,1.613,8.291,0.021,0,1.605,0.008,1.605,0.008,0,7.297,64.583,97.751,-0.04,97.751,0.004,0.005,0.005,-641.8437017
2021-02-07T13:38:15,2459253.068,-15.513,-12.658,0.02,2.855,1.614,0,1.614,8.278,0.02,0,1.602,0.012,1.602,0.012,0,7.283,64.614,95.989,-0.03,95.944,0.018,0.018,0.018,-641.9913690000001
2021-02-07T13:39:00,2459253.069,-14.727,-11.884,0.021,2.843,1.617,0,1.617,8.288,0.021,0,1.609,0.008,1.609,0.008,0,7.292,64.548,99.503,-0.049,99.416,0.014,0.014,0.014,-642.0073467
2021-02-07T13:39:45,2459253.069,-14.72,-11.792,0.02,2.928,1.619,0,1.619,8.289,0.02,0,1.611,0.008,1.611,0.008,0,7.292,64.57,100.377,-0.053,100.377,0.017,0.017,0.017,-641.8874900000001
2021-02-07T13:40:30,2459253.07,-15.17,-12.192,0.017,2.978,1.613,0,1.613,8.288,0.017,0,1.605,0.008,1.605,0.008,0,7.293,64.669,98.636,-0.037,98.636,0.014,0.014,0.014,-641.8196349
2021-02-07T13:41:15,2459253.07,-15.969,-12.971,0.017,2.998,1.614,0,1.614,8.283,0.017,0,1.606,0.008,1.606,0.008,0,7.288,64.624,98.072,-0.053,98.072,0.008,0.008,0.008,-641.7911749
2021-02-07T13:42:00,2459253.071,-15.834,-12.836,0.018,2.998,1.62,0,1.62,8.282,0.018,0,1.612,0.008,1.612,0.008,0,7.284,64.576,97.592,-0.015,97.592,0.005,0.005,0.005,-641.7900766
2021-02-07T13:42:45,2459253.071,-16.157,-13.26,0.019,2.897,1.624,0,1.624,8.303,0.019,0,1.613,0.012,1.613,0.012,0,7.303,64.55,94.194,-0.069,94.194,0.016,0.016,0.016,-641.9327013000001
2021-02-07T13:43:30,2459253.072,-16.085,-13.18,0.021,2.905,1.623,0,1.623,8.306,0.021,0,1.616,0.008,1.616,0.008,0,7.309,64.443,98.447,-0.06,98.447,0.011,0.012,0.012,-641.9191207
2021-02-07T13:44:15,2459253.072,-16.054,-13.177,0.019,2.876,1.618,0,1.618,8.286,0.019,0,1.607,0.012,1.607,0.012,0,7.29,64.523,94.624,-0.058,94.624,0.02,0.02,0.02,-641.9625843
2021-02-07T13:45:00,2459253.073,-15.86,-12.984,0.022,2.876,1.616,0,1.616,8.282,0.022,0,1.604,0.012,1.604,0.012,0,7.286,64.586,95.136,-0.033,95.136,0.02,0.021,0.021,-641.9592894
2021-02-07T13:45:45,2459253.073,-16.062,-13.132,0.021,2.93,1.616,0,1.616,8.284,0.021,0,1.604,0.012,1.604,0.012,0,7.288,64.633,94.853,-0.043,94.853,0.021,0.022,0.022,-641.8835457
2021-02-07T13:46:30,2459253.074,-15.616,-12.63,0.022,2.987,1.62,0,1.62,8.306,0.022,0,1.608,0.012,1.608,0.012,0,7.308,64.611,94.243,-0.033,94.243,0.017,0.017,0.017,-641.8013364
2021-02-07T13:47:15,2459253.074,-15.878,-12.893,0.023,2.985,1.618,0,1.618,8.298,0.023,0,1.606,0.012,1.606,0.012,0,7.299,64.731,94.638,-0.065,94.638,0.01,0.01,0.01,-641.8030841
2021-02-07T13:48:00,2459253.075,-15.633,-12.675,0.022,2.958,1.615,0,1.615,8.288,0.022,0,1.603,0.012,1.603,0.012,0,7.291,64.674,94.73,-0.029,94.73,0.008,0.008,0.008,-641.8426034
2021-02-07T13:48:45,2459253.076,-16.464,-13.56,0.022,2.904,1.616,0,1.616,8.297,0.022,0,1.608,0.008,1.608,0.008,0,7.299,64.75,100.84,-0.08,100.84,0.007,0.007,0.007,-641.9194454
2021-02-07T13:49:30,2459253.076,-17.242,-14.349,0.022,2.893,1.621,0,1.621,8.303,0.022,0,1.609,0.012,1.609,0.012,0,7.303,64.726,96.327,-0.037,96.327,0.019,0.02,0.02,-641.9350984
2021-02-07T13:50:15,2459253.077,-17.679,-14.798,0.023,2.881,1.614,0,1.614,8.286,0.023,0,1.602,0.012,1.602,0.012,0,7.287,64.898,95.368,-0.079,95.368,0.021,0.021,0.021,-641.9510761
2021-02-07T13:51:00,2459253.077,-16.39,-13.459,0.022,2.931,1.612,0,1.612,8.271,0.022,0,1.603,0.008,1.603,0.008,0,7.273,64.887,96.257,-0.056,96.257,0.017,0.017,0.017,-641.8810244
2021-02-07T13:51:45,2459253.078,-15.197,-12.222,0.022,2.975,1.613,0,1.613,8.275,0.022,0,1.601,0.012,1.601,0.012,0,7.277,64.807,94.118,-0.01,94.118,0.021,0.022,0.022,-641.8184124
2021-02-07T13:52:30,2459253.078,-14.974,-12.008,0.021,2.966,1.616,0,1.616,8.285,0.021,0,1.608,0.008,1.608,0.008,0,7.287,64.782,96.295,-0.04,96.295,0.011,0.011,0.011,-641.8323177
2021-02-07T13:53:15,2459253.079,-16.249,-13.312,0.019,2.937,1.615,0,1.615,8.29,0.019,0,1.606,0.008,1.606,0.008,0,7.293,64.765,95.862,-0.054,95.862,0.012,0.012,0.012,-641.8757813
2021-02-07T13:54:00,2459253.079,-17.833,-14.951,0.018,2.882,1.616,0,1.616,8.293,0.018,0,1.604,0.012,1.604,0.012,0,7.294,64.746,94.287,-0.062,94.287,0.023,0.023,0.023,-641.9551446
2021-02-07T13:54:45,2459253.08,-19.025,-16.121,0.018,2.904,1.612,0,1.612,8.291,0.018,0,1.603,0.008,1.603,0.008,0,7.296,64.713,95.001,-0.067,95.001,0.012,0.013,0.013,-641.9238386000001
2021-02-07T13:55:30,2459253.08,-17.891,-14.968,0.017,2.924,1.612,0,1.612,8.296,0.017,0,1.604,0.008,1.604,0.008,0,7.3,64.778,97.2,-0.059,97.2,0.013,0.013,0.013,-641.8964769
2021-02-07T13:56:15,2459253.081,-16.172,-13.273,0.017,2.898,1.61,0,1.61,8.287,0.017,0,1.603,0.008,1.603,0.008,0,7.291,64.79,98.506,-0.066,98.506,0.012,0.012,0.012,-641.9334749
2021-02-07T13:57:00,2459253.081,-14.613,-11.724,0.02,2.888,1.617,0,1.617,8.286,0.02,0,1.61,0.008,1.61,0.008,0,7.288,64.643,97.384,-0.065,97.384,0.011,0.011,0.011,-641.9444100000001
2021-02-07T13:57:45,2459253.082,-14.38,-11.498,0.02,2.882,1.616,0,1.616,8.28,0.02,0,1.608,0.008,1.608,0.008,0,7.281,64.747,95.137,-0.025,95.137,0.013,0.013,0.013,-641.952948
2021-02-07T13:58:30,2459253.082,-15.357,-12.398,0.022,2.959,1.615,0,1.615,8.279,0.022,0,1.603,0.012,1.603,0.012,0,7.283,64.636,91.913,-0.008,91.913,0.019,0.019,0.019,-641.8411804
2021-02-07T13:59:15,2459253.083,-17.167,-14.201,0.019,2.965,1.611,0,1.611,8.28,0.019,0,1.603,0.008,1.603,0.008,0,7.286,64.634,95.147,-0.096,95.147,0.01,0.011,0.011,-641.8359373000001
2021-02-07T14:00:00,2459253.083,-18.346,-15.389,0.018,2.958,1.61,0,1.61,8.283,0.018,0,1.601,0.008,1.601,0.008,0,7.291,64.612,95.252,-0.07,95.252,0.012,0.012,0.012,-641.8469966
2021-02-07T14:00:45,2459253.084,-18.874,-15.947,0.021,2.927,1.605,0,1.605,8.29,0.021,0,1.597,0.008,1.597,0.008,0,7.298,64.784,96.091,-0.066,96.091,0.014,0.014,0.014,-641.8878147
2021-02-07T14:01:30,2459253.084,-17.61,-14.7,0.018,2.91,1.612,0,1.612,8.295,0.018,0,1.604,0.008,1.604,0.008,0,7.3,64.655,96.151,-0.024,85.678,0.014,0.015,0.015,-641.9153006
2021-02-07T14:02:15,2459253.085,-16.034,-13.088,0.018,2.947,1.609,0,1.609,8.284,0.018,0,1.601,0.008,1.601,0.008,0,7.291,64.689,97.355,-0.062,97.355,0.009,0.009,0.009,-641.8626496
2021-02-07T14:03:00,2459253.085,-14.934,-11.96,0.02,2.974,1.609,0,1.609,8.281,0.02,0,1.601,0.008,1.601,0.008,0,7.287,64.701,97.482,-0.028,97.482,0.008,0.008,0.008,-641.822032
2021-02-07T14:03:45,2459253.086,-15.544,-12.556,0.02,2.988,1.616,0,1.616,8.281,0.02,0,1.608,0.008,1.608,0.008,0,7.284,64.592,96.207,-0.043,96.207,0.01,0.01,0.01,-641.80211
2021-02-07T14:04:30,2459253.086,-16.502,-13.573,0.02,2.929,1.61,0,1.61,8.274,0.02,0,1.602,0.008,1.602,0.008,0,7.281,64.65,95.394,-0.018,86.077,0.011,0.011,0.011,-641.886067
2021-02-07T14:05:15,2459253.087,-17.641,-14.734,0.021,2.907,1.605,0,1.605,8.284,0.021,0,1.596,0.008,1.596,0.008,0,7.291,64.77,95.555,-0.034,85.64,0.015,0.015,0.015,-641.9162747
2021-02-07T14:06:00,2459253.088,-17.45,-14.524,0.023,2.926,1.608,0,1.608,8.287,0.023,0,1.599,0.008,1.599,0.008,0,7.293,64.724,95.416,-0.022,86.35,0.016,0.016,0.016,-641.8870411
2021-02-07T14:06:45,2459253.088,-16.857,-13.943,0.021,2.915,1.61,0,1.61,8.285,0.021,0,1.602,0.008,1.602,0.008,0,7.29,64.734,97.826,-0.022,97.826,0.01,0.01,0.01,-641.9048907
2021-02-07T14:07:30,2459253.089,-16.048,-13.132,0.022,2.916,1.607,0,1.607,8.285,0.022,0,1.599,0.008,1.599,0.008,0,7.291,64.803,98.843,-0.016,98.843,0.005,0.006,0.006,-641.9023694
2021-02-07T14:08:15,2459253.089,-16.284,-13.332,0.021,2.952,1.612,0,1.612,8.277,0.021,0,1.604,0.008,1.604,0.008,0,7.282,64.647,97.557,-0.036,97.557,0.007,0.007,0.007,-641.8522397
2021-02-07T14:09:00,2459253.09,-16.376,-13.493,0.022,2.884,1.609,0,1.609,8.291,0.022,0,1.601,0.008,1.601,0.008,0,7.298,64.66,98.005,0.0,98.005,0.01,0.01,0.01,-641.9479054
2021-02-07T14:09:45,2459253.09,-16.93,-14.056,0.023,2.874,1.615,0,1.615,8.292,0.023,0,1.607,0.008,1.607,0.008,0,7.297,64.561,98.662,-0.043,98.662,0.013,0.013,0.013,-641.9610371
2021-02-07T14:10:30,2459253.091,-16.65,-13.776,0.024,2.874,1.616,0,1.616,8.303,0.024,0,1.608,0.008,1.608,0.008,0,7.308,64.603,97.33,-0.056,86.24,0.014,0.014,0.014,-641.9599388
2021-02-07T14:11:15,2459253.091,-16.772,-13.905,0.022,2.867,1.608,0,1.608,8.277,0.022,0,1.6,0.008,1.6,0.008,0,7.284,64.72,98.548,-0.03,98.447,0.013,0.013,0.013,-641.9720964
2021-02-07T14:12:00,2459253.092,-16.341,-13.458,0.022,2.883,1.611,0,1.611,8.28,0.022,0,1.603,0.008,1.603,0.008,0,7.286,64.698,96.343,-0.045,96.343,0.012,0.012,0.012,-641.9493284
2021-02-07T14:12:45,2459253.092,-16.273,-13.418,0.02,2.855,1.608,0,1.608,8.278,0.02,0,1.6,0.008,1.6,0.008,0,7.285,64.688,97.02,0.005,95.462,0.01,0.011,0.011,-641.9913690000001
2021-02-07T14:13:30,2459253.093,-16.231,-13.359,0.019,2.872,1.618,0,1.618,8.296,0.019,0,1.61,0.008,1.61,0.008,0,7.299,64.572,96.632,-0.015,96.632,0.011,0.011,0.011,-641.9682763000001
2021-02-07T14:14:15,2459253.093,-16.572,-13.742,0.022,2.83,1.616,0,1.616,8.287,0.022,0,1.608,0.008,1.608,0.008,0,7.29,64.634,96.604,-0.037,96.604,0.01,0.01,0.01,-642.0247474
2021-02-07T14:15:00,2459253.094,-16.656,-13.778,0.024,2.878,1.62,0,1.62,8.288,0.024,0,1.612,0.008,1.612,0.008,0,7.288,64.664,97.743,-0.02,97.743,0.011,0.011,0.011,-641.9542468
2021-02-07T14:15:45,2459253.094,-16.7,-13.817,0.025,2.883,1.619,0,1.619,8.297,0.025,0,1.611,0.007,1.611,0.007,0,7.297,64.697,98.891,-0.01,98.891,0.012,0.012,0.012,-641.9460335
2021-02-07T14:16:30,2459253.095,-16.626,-13.737,0.025,2.889,1.62,0,1.62,8.291,0.025,0,1.613,0.007,1.613,0.007,0,7.291,64.686,99.413,-0.023,99.413,0.015,0.015,0.015,-641.9374955000001
2021-02-07T14:17:15,2459253.095,-16.677,-13.765,0.023,2.912,1.623,0,1.623,8.284,0.023,0,1.616,0.008,1.616,0.008,0,7.283,64.632,98.107,-0.026,98.107,0.018,0.018,0.018,-641.9069631
2021-02-07T14:18:00,2459253.096,-16.483,-13.573,0.025,2.91,1.623,0,1.623,8.279,0.025,0,1.615,0.008,1.615,0.008,0,7.277,64.65,97.808,-0.049,97.808,0.016,0.016,0.016,-641.9076125
2021-02-07T14:18:45,2459253.096,-16.485,-13.561,0.024,2.924,1.623,0,1.623,8.286,0.024,0,1.616,0.008,1.616,0.008,0,7.285,64.655,95.864,-0.069,95.864,0.013,0.013,0.013,-641.8887888
2021-02-07T14:19:30,2459253.097,-16.979,-14.097,0.024,2.882,1.627,0,1.627,8.304,0.024,0,1.619,0.008,1.619,0.008,0,7.302,64.516,93.821,-0.008,93.821,0.014,0.014,0.014,-641.9485548
2021-02-07T14:20:15,2459253.097,-17.906,-14.997,0.025,2.909,1.625,0,1.625,8.289,0.025,0,1.617,0.008,1.617,0.008,0,7.287,64.573,96.687,-0.044,96.687,0.007,0.007,0.007,-641.9090355000001
2021-02-07T14:21:00,2459253.098,-17.849,-14.969,0.024,2.88,1.626,0,1.626,8.29,0.024,0,1.618,0.008,1.618,0.008,0,7.287,64.579,96.061,-0.055,96.061,0.006,0.007,0.007,-641.9514008
2021-02-07T14:21:45,2459253.098,-17.356,-14.5,0.027,2.856,1.626,0,1.626,8.291,0.027,0,1.618,0.007,1.618,0.007,0,7.288,64.647,97.256,-0.066,97.256,0.007,0.008,0.008,-641.9822579
2021-02-07T14:22:30,2459253.099,-15.957,-13.038,0.024,2.919,1.628,0,1.628,8.284,0.024,0,1.62,0.008,1.62,0.008,0,7.279,64.66,94.661,-0.013,94.661,0.01,0.01,0.01,-641.8959038
2021-02-07T14:23:15,2459253.099,-15.36,-12.389,0.023,2.971,1.626,0,1.626,8.28,0.023,0,1.619,0.008,1.619,0.008,0,7.276,64.668,95.508,-0.023,95.508,0.014,0.014,0.014,-641.8230061
2021-02-07T14:24:00,2459253.1,-15.734,-12.776,0.023,2.959,1.621,0,1.621,8.278,0.023,0,1.613,0.008,1.613,0.008,0,7.276,64.768,96.709,-0.062,96.709,0.011,0.012,0.012,-641.8400821
2021-02-07T14:24:45,2459253.101,-17.335,-14.426,0.022,2.909,1.619,0,1.619,8.279,0.022,0,1.611,0.008,1.611,0.008,0,7.279,64.667,93.615,0.013,93.615,0.005,0.006,0.006,-641.9123304
2021-02-07T14:25:30,2459253.101,-18.419,-15.531,0.021,2.888,1.627,0,1.627,8.299,0.021,0,1.62,0.008,1.62,0.008,0,7.297,64.492,95.651,-0.012,95.651,0.004,0.004,0.004,-641.9433117
2021-02-07T14:26:15,2459253.102,-18.457,-15.594,0.024,2.863,1.616,0,1.616,8.284,0.024,0,1.609,0.008,1.609,0.008,0,7.286,64.675,94.299,-0.015,94.299,0.003,0.004,0.004,-641.9755918000001
2021-02-07T14:27:00,2459253.102,-17.415,-14.486,0.022,2.929,1.618,0,1.618,8.289,0.022,0,1.61,0.008,1.61,0.008,0,7.29,64.666,94.041,0.039,94.041,0.006,0.006,0.006,-641.8838704
2021-02-07T14:27:45,2459253.103,-16.064,-13.115,0.023,2.949,1.61,0,1.61,8.267,0.023,0,1.602,0.008,1.602,0.008,0,7.269,64.881,93.652,-0.044,93.652,0.01,0.01,0.01,-641.8543121
2021-02-07T14:28:30,2459253.103,-15.692,-12.728,0.025,2.964,1.608,0,1.608,8.271,0.025,0,1.6,0.008,1.6,0.008,0,7.274,64.933,95.977,-0.043,95.977,0.011,0.011,0.011,-641.8307705
2021-02-07T14:29:15,2459253.104,-16.368,-13.361,0.024,3.006,1.62,0,1.62,8.276,0.024,0,1.612,0.008,1.612,0.008,0,7.275,64.694,94.233,-0.04,94.233,0.012,0.012,0.012,-641.7721028
2021-02-07T14:30:00,2459253.104,-17.28,-14.336,0.026,2.944,1.62,0,1.62,8.293,0.026,0,1.612,0.008,1.612,0.008,0,7.293,64.697,93.88,-0.069,93.88,0.011,0.011,0.011,-641.8581322
2021-02-07T14:30:45,2459253.105,-18.383,-15.495,0.025,2.888,1.619,0,1.619,8.304,0.025,0,1.611,0.008,1.611,0.008,0,7.303,64.801,93.568,-0.011,93.568,0.009,0.009,0.009,-641.9389185
2021-02-07T14:31:30,2459253.105,-18.504,-15.627,0.024,2.877,1.625,0,1.625,8.305,0.024,0,1.617,0.008,1.617,0.008,0,7.303,64.687,94.683,-0.018,94.683,0.003,0.004,0.004,-641.9556698
2021-02-07T14:32:15,2459253.106,-18.558,-15.701,0.024,2.857,1.618,0,1.618,8.279,0.024,0,1.61,0.008,1.61,0.008,0,7.279,64.744,94.48,-0.023,94.48,0.003,0.003,0.003,-641.9841298
2021-02-07T14:33:00,2459253.106,-18.052,-15.117,0.025,2.935,1.621,0,1.621,8.273,0.025,0,1.613,0.008,1.613,0.008,0,7.272,64.681,94.035,-0.029,94.035,0.007,0.007,0.007,-641.8720375
2021-02-07T14:33:45,2459253.107,-17.689,-14.712,0.027,2.977,1.616,0,1.616,8.285,0.027,0,1.608,0.008,1.608,0.008,0,7.286,64.766,91.854,0.009,91.854,0.014,0.014,0.014,-641.8100749
2021-02-07T14:34:30,2459253.107,-17.018,-14.034,0.026,2.985,1.621,0,1.621,8.284,0.026,0,1.613,0.008,1.613,0.008,0,7.282,64.722,92.534,0.015,92.534,0.017,0.018,0.018,-641.7997892000001
2021-02-07T14:35:15,2459253.108,-17.568,-14.586,0.025,2.982,1.624,0,1.624,8.298,0.025,0,1.615,0.008,1.615,0.008,0,7.296,64.654,92.718,-0.034,92.718,0.016,0.016,0.016,-641.8051565000001
2021-02-07T14:36:00,2459253.108,-18.234,-15.251,0.022,2.983,1.62,0,1.62,8.287,0.022,0,1.613,0.008,1.613,0.008,0,7.286,64.703,95.86,-0.022,95.86,0.01,0.01,0.01,-641.8070284
2021-02-07T14:36:45,2459253.109,-19.097,-16.115,0.022,2.982,1.615,0,1.615,8.28,0.022,0,1.607,0.008,1.607,0.008,0,7.282,64.731,95.524,-0.041,95.524,0.009,0.01,0.01,-641.8084514
2021-02-07T14:37:30,2459253.109,-19.029,-16.092,0.024,2.937,1.614,0,1.614,8.276,0.024,0,1.606,0.008,1.606,0.008,0,7.278,64.732,95.068,0.004,95.068,0.007,0.007,0.007,-641.8702898
2021-02-07T14:38:15,2459253.11,-18.677,-15.786,0.023,2.891,1.62,0,1.62,8.286,0.023,0,1.612,0.008,1.612,0.008,0,7.287,64.657,95.524,-0.033,95.524,0.002,0.002,0.002,-641.9368461
2021-02-07T14:39:00,2459253.11,-17.299,-14.432,0.025,2.868,1.618,0,1.618,8.308,0.025,0,1.61,0.008,1.61,0.008,0,7.309,64.748,94.381,-0.02,94.381,0.005,0.005,0.005,-641.9673785
2021-02-07T14:40:30,2459253.111,-16.637,-13.711,0.025,2.927,1.624,0,1.624,8.286,0.025,0,1.616,0.008,1.616,0.008,0,7.285,64.577,97.548,-0.02,97.548,0.014,0.014,0.014,-641.8834215
2021-02-07T14:41:15,2459253.112,-18.123,-15.165,0.023,2.958,1.622,0,1.622,8.284,0.023,0,1.614,0.008,1.614,0.008,0,7.284,64.592,95.24,-0.065,95.24,0.015,0.015,0.015,-641.8415051000001
2021-02-07T14:42:00,2459253.113,-19.458,-16.505,0.024,2.953,1.628,0,1.628,8.29,0.024,0,1.62,0.007,1.62,0.007,0,7.288,64.518,96.832,-0.007,96.832,0.011,0.012,0.012,-641.8475218
2021-02-07T14:42:45,2459253.113,-20.348,-17.423,0.023,2.924,1.629,0,1.629,8.292,0.023,0,1.621,0.008,1.621,0.008,0,7.288,64.564,93.052,-0.015,93.052,0.009,0.009,0.009,-641.8898871
2021-02-07T14:43:30,2459253.114,-19.161,-16.225,0.023,2.935,1.628,0,1.628,8.293,0.023,0,1.621,0.008,1.621,0.008,0,7.29,64.564,95.094,-0.025,95.094,0.004,0.005,0.005,-641.8742341
2021-02-07T14:44:15,2459253.114,-17.814,-14.88,0.024,2.933,1.619,0,1.619,8.283,0.024,0,1.611,0.008,1.611,0.008,0,7.283,64.662,94.014,0.006,94.014,0.003,0.004,0.004,-641.8759818
2021-02-07T14:45:00,2459253.115,-16.481,-13.565,0.026,2.915,1.627,0,1.627,8.293,0.026,0,1.618,0.009,1.618,0.009,0,7.29,64.572,93.614,-0.048,83.08,0.009,0.009,0.009,-641.8993992000001
2021-02-07T14:45:45,2459253.115,-16.566,-13.642,0.025,2.924,1.62,0,1.62,8.292,0.025,0,1.612,0.008,1.612,0.008,0,7.291,64.7,94.462,-0.04,94.462,0.017,0.017,0.017,-641.8876905000001
2021-02-07T14:46:30,2459253.116,-17.602,-14.672,0.025,2.93,1.62,0,1.62,8.279,0.025,0,1.612,0.008,1.612,0.008,0,7.279,64.603,95.682,-0.033,95.682,0.018,0.018,0.018,-641.8791525
2021-02-07T14:47:15,2459253.116,-19.006,-16.082,0.027,2.924,1.622,0,1.622,8.279,0.027,0,1.614,0.008,1.614,0.008,0,7.278,64.622,92.132,-0.038,92.132,0.013,0.014,0.014,-641.8854939
2021-02-07T14:48:00,2459253.117,-19.242,-16.296,0.026,2.946,1.621,0,1.621,8.29,0.026,0,1.613,0.008,1.613,0.008,0,7.289,64.704,93.112,-0.069,93.112,0.01,0.01,0.01,-641.8552862
2021-02-07T14:48:45,2459253.117,-18.979,-15.999,0.025,2.979,1.627,0,1.627,8.281,0.025,0,1.619,0.008,1.619,0.008,0,7.277,64.617,92.694,-0.044,92.694,0.01,0.01,0.01,-641.8094255
2021-02-07T14:50:15,2459253.118,-17.869,-14.948,0.028,2.921,1.624,0,1.624,8.3,0.028,0,1.616,0.007,1.616,0.007,0,7.298,64.645,98.136,-0.028,98.136,0.011,0.011,0.011,-641.8886646
2021-02-07T14:51:00,2459253.119,-17.565,-14.655,0.027,2.909,1.625,0,1.625,8.283,0.027,0,1.618,0.007,1.618,0.007,0,7.28,64.634,98.362,-0.017,98.362,0.014,0.014,0.014,-641.9068389
2021-02-07T14:51:45,2459253.119,-18.351,-15.406,0.025,2.945,1.621,0,1.621,8.267,0.025,0,1.614,0.007,1.614,0.007,0,7.267,64.627,96.999,-0.035,96.999,0.013,0.014,0.014,-641.8578075
2021-02-07T14:52:30,2459253.12,-18.644,-15.651,0.024,2.993,1.626,0,1.626,8.281,0.024,0,1.618,0.008,1.618,0.008,0,7.279,64.562,93.875,-0.052,93.875,0.011,0.012,0.012,-641.7906018
2021-02-07T14:53:15,2459253.12,-18.653,-15.648,0.023,3.005,1.627,0,1.627,8.286,0.023,0,1.62,0.008,1.62,0.008,0,7.284,64.555,93.904,-0.072,93.904,0.01,0.01,0.01,-641.7746241
2021-02-07T14:54:00,2459253.121,-18.104,-15.13,0.024,2.974,1.628,0,1.628,8.276,0.024,0,1.62,0.008,1.62,0.008,0,7.272,64.582,96.039,-0.075,96.039,0.008,0.008,0.008,-641.8176388
2021-02-07T14:54:45,2459253.121,-18.355,-15.442,0.03,2.913,1.627,0,1.627,8.283,0.03,0,1.62,0.007,1.62,0.007,0,7.279,64.627,97.081,-0.059,97.081,0.005,0.005,0.005,-641.8978520000001
2021-02-07T14:55:30,2459253.122,-18.886,-15.961,0.029,2.924,1.629,0,1.629,8.293,0.029,0,1.622,0.007,1.622,0.007,0,7.288,64.671,98.935,-0.017,98.935,0.006,0.006,0.006,-641.8832973
2021-02-07T14:56:15,2459253.122,-19.884,-16.891,0.031,2.993,1.628,0,1.628,8.287,0.031,0,1.621,0.007,1.621,0.007,0,7.28,64.748,97.688,-0.052,97.688,0.011,0.011,0.011,-641.7829137
2021-02-07T14:57:00,2459253.123,-19.529,-16.463,0.03,3.066,1.63,0,1.63,8.29,0.03,0,1.623,0.007,1.623,0.007,0,7.283,64.69,99.221,-0.048,99.221,0.013,0.013,0.013,-641.6801330000001
2021-02-07T14:57:45,2459253.123,-18.687,-15.666,0.03,3.022,1.629,0,1.629,8.289,0.03,0,1.622,0.007,1.622,0.007,0,7.282,64.755,98.341,-0.033,98.341,0.011,0.011,0.011,-641.742745
2021-02-07T14:58:30,2459253.124,-17.719,-14.719,0.028,3.0,1.632,0,1.632,8.284,0.028,0,1.625,0.007,1.625,0.007,0,7.277,64.653,98.052,-0.009,98.052,0.005,0.005,0.005,-641.7762476
2021-02-07T14:59:15,2459253.124,-17.67,-14.62,0.026,3.05,1.63,0,1.63,8.287,0.026,0,1.623,0.007,1.623,0.007,0,7.28,64.667,98.499,-0.007,98.499,0.0,0.0,0.0,-641.7072942
2021-02-07T15:00:00,2459253.125,-18.057,-14.982,0.026,3.075,1.635,0,1.635,8.301,0.026,0,1.628,0.007,1.628,0.007,0,7.293,64.623,97.332,-0.018,97.332,0.002,0.002,0.002,-641.6717192
2021-02-07T15:00:45,2459253.126,-19.207,-16.126,0.022,3.081,1.636,0,1.636,8.296,0.022,0,1.629,0.007,1.629,0.007,0,7.287,64.639,98.722,-0.054,98.722,0.005,0.006,0.006,-641.6675744
2021-02-07T15:01:30,2459253.126,-19.698,-16.727,0.023,2.971,1.636,0,1.636,8.297,0.023,0,1.629,0.007,1.629,0.007,0,7.286,64.761,99.238,-0.005,99.238,0.011,0.012,0.012,-641.8230061
2021-02-07T15:02:15,2459253.127,-20.464,-17.531,0.026,2.932,1.634,0,1.634,8.296,0.026,0,1.631,0.003,1.631,0.003,0,7.285,64.729,110.281,-0.037,110.281,0.01,0.01,0.01,-641.8752082
2021-02-07T15:03:00,2459253.127,-20.298,-17.332,0.025,2.966,1.636,0,1.636,8.287,0.025,0,1.632,0.003,1.632,0.003,0,7.277,64.675,91.854,-0.03,91.854,0.002,0.002,0.002,-641.8279245
