date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-28T12:00:00,2458328,-18.481,-15.946,0.011,2.535,1.505,0,1.505,7.903,0.011,0,1.498,0.007,1.498,0.007,0,6.981,63.833,138.713,0,138.713,0.002,0.002,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31T12:00:00,2458331,-22.472,-19.679,-0.051,2.793,1.628,0,1.628,8.061,-0.051,0,1.545,0.083,1.545,0.083,0,7.003,67.37,131.314,0.005,-9.765,0.108,0.11,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01T12:00:00,2458332,-21.178,-18.225,-0.009,2.953,1.65,0,1.65,8.134,-0.01,0.001,1.529,0.121,1.529,0.121,0,6.998,70.811,153.249,-0.017,-7.441,0.281,0.285,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-05T12:00:00,2458336,-18.786,-15.938,-0.095,2.848,1.715,0,1.715,8.244,-0.095,0,1.528,0.187,1.528,0.187,0,7.031,72.78,139.168,-0.08,-15.201,0.252,0.257,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07T12:00:00,2458338,-18.899,-15.513,-0.037,3.386,1.862,0,1.862,8.412,-0.037,0,1.623,0.238,1.623,0.238,0,7.045,75.326,138.221,-0.155,-32.648,0.468,0.475,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08T12:00:00,2458339,-20.863,-17.129,0.02,3.734,1.949,0,1.949,8.538,0.02,0,1.663,0.285,1.663,0.285,0,7.051,77.446,135.748,-0.038,-22.871,0.739,0.748,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08T12:00:00,2458339,-20.863,-17.129,0.02,3.734,1.949,0,1.949,8.538,0.02,0,1.663,0.285,1.663,0.285,0,7.051,77.446,135.748,-0.038,-22.871,0.739,0.748,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09T12:00:00,2458340,-22.14,-18.093,0.011,4.047,1.993,0,1.993,8.633,0.011,0,1.644,0.349,1.644,0.349,0,7.053,79.394,135.662,0.027,-1.249,1.052,1.064,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10T12:00:00,2458341,-22.622,-18.737,-0.013,3.885,2.025,0,2.025,8.655,-0.013,0,1.627,0.398,1.627,0.398,0,7.064,78.482,125.844,0.155,7.846,1.088,1.101,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-11T12:00:00,2458342,-20.94,-17.431,-0.021,3.509,1.943,0,1.943,8.562,-0.021,0,1.611,0.333,1.611,0.333,0,7.054,77.821,127.81,0.271,5.192,0.796,0.807,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-12T12:00:00,2458343,-21.585,-18.25,-0.018,3.335,1.912,0,1.912,8.514,-0.018,0,1.665,0.247,1.665,0.247,0,7.107,74.81,129.358,0.24,17.209,0.457,0.465,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13T12:00:00,2458344,-18.418,-15.53,0.002,2.888,1.832,0,1.832,8.375,0.002,0,1.682,0.15,1.682,0.15,0,7.106,71.448,123.709,0.2,29.808,0.14,0.144,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14T12:00:00,2458345,-19.907,-17.158,0.032,2.749,1.75,0,1.751,8.307,0.032,0,1.634,0.117,1.634,0.117,0,7.117,70.888,130.76,0.127,32.705,0.09,0.093,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15T12:00:00,2458346,-18.84,-15.869,0.028,2.971,1.752,0,1.753,8.28,0.025,0.003,1.671,0.081,1.671,0.081,0,7.09,70.482,148.467,-0.015,-17.142,0.189,0.191,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16T12:00:00,2458347,-18.356,-15.289,-0.001,3.067,1.717,0.001,1.717,8.248,-0.006,0.006,1.63,0.088,1.63,0.087,0,7.08,70.2,150.122,-0.193,-73.307,0.262,0.265,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17T12:00:00,2458348,-18.848,-15.873,0.001,2.976,1.71,0.001,1.711,8.278,-0.004,0.004,1.593,0.118,1.593,0.117,0,7.079,71.511,142.65,-0.259,-68.252,0.331,0.334,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-18T12:00:00,2458349,-18.666,-15.542,-0.021,3.124,1.725,0,1.725,8.298,-0.021,0,1.606,0.119,1.606,0.119,0,7.107,70.536,123.578,-0.278,-64.69,0.296,0.299,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-18T12:00:00,2458349,-18.666,-15.542,-0.021,3.124,1.725,0,1.725,8.298,-0.021,0,1.606,0.119,1.606,0.119,0,7.107,70.536,123.578,-0.278,-64.69,0.296,0.299,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24T12:00:00,2458355,-20.962,-17.967,-0.047,2.995,1.752,0.001,1.753,8.471,-0.042,-0.005,1.543,0.21,1.543,0.209,0,7.125,78.036,175.569,0.072,-6.167,0.481,0.487,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28T12:00:00,2458359,-18.63,-15.966,-0.001,2.664,1.568,0,1.568,8.151,-0.001,0,1.535,0.033,1.535,0.033,0,7.17,65.211,121.833,-0.002,-45.456,0.047,0.048,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29T12:00:00,2458360,-20.882,-18.156,-0.02,2.726,1.582,0,1.582,8.197,-0.02,0,1.558,0.024,1.558,0.024,0,7.208,64.851,114.517,0.015,16.989,0.053,0.053,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30T12:00:00,2458361,-20.242,-17.483,-0.027,2.759,1.584,0,1.584,8.251,-0.027,0,1.553,0.031,1.553,0.031,0,7.243,65.889,123.029,0,-20.528,0.06,0.061,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-01T12:00:00,2458363,-20.09,-17.301,-0.07,2.789,1.647,0,1.647,8.226,-0.07,0,1.59,0.057,1.59,0.057,0,7.164,66.997,115.295,-0.064,-69.079,0.078,0.079,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-02T12:00:00,2458364,-17.824,-15.072,-0.089,2.753,1.705,0,1.705,8.307,-0.089,0,1.626,0.08,1.626,0.08,0,7.192,68.09,119.055,-0.073,-53.624,0.128,0.13,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-03T12:00:00,2458365,-17.904,-14.702,-0.047,3.202,1.77,0,1.77,8.344,-0.047,0,1.639,0.13,1.639,0.13,0,7.161,69.266,115.239,-0.088,-29.918,0.305,0.31,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04T12:00:00,2458366,-19.364,-16.057,-0.02,3.307,1.793,0,1.793,8.426,-0.02,0,1.649,0.144,1.649,0.144,0,7.157,72.405,124.726,-0.036,-24.249,0.398,0.402,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05T12:00:00,2458367,-19.834,-16.359,-0.02,3.475,1.832,0,1.832,8.466,-0.02,0,1.661,0.171,1.661,0.171,0,7.146,72.991,127.926,0.054,-17.432,0.462,0.468,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06T12:00:00,2458368,-19.611,-16.196,-0.024,3.415,1.855,0,1.855,8.535,-0.024,0,1.653,0.202,1.653,0.202,0,7.163,74.649,130.81,0.127,3.603,0.537,0.544,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07T12:00:00,2458369,-21.65,-18.354,-0.03,3.296,1.844,0,1.844,8.508,-0.03,0,1.656,0.188,1.656,0.188,0,7.191,72.618,123.29,0.218,9.616,0.401,0.408,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-08T12:00:00,2458370,-20.569,-17.438,-0.035,3.131,1.829,0,1.829,8.496,-0.035,0,1.636,0.193,1.636,0.193,0,7.178,73.461,131.351,0.243,31.071,0.353,0.359,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-09T12:00:00,2458371,-18.501,-15.505,-0.032,2.996,1.763,0,1.764,8.414,-0.031,0,1.62,0.144,1.62,0.144,0,7.174,72.396,143.525,0.262,35.986,0.285,0.289,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10T12:00:00,2458372,-18.531,-15.775,0.013,2.756,1.703,0,1.703,8.299,0.013,0,1.616,0.088,1.616,0.088,0,7.165,69.213,129.809,0.13,31.049,0.086,0.089,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-11T12:00:00,2458373,-21.052,-18.136,0.008,2.915,1.693,0.001,1.694,8.308,0.005,0.003,1.602,0.091,1.602,0.091,0,7.183,69.023,147.267,0.008,-27.046,0.188,0.191,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12T12:00:00,2458374,-20.602,-17.686,-0.012,2.916,1.692,0,1.692,8.342,-0.012,0,1.624,0.069,1.624,0.069,0,7.217,68.775,139.763,-0.155,-10.062,0.16,0.162,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13T12:00:00,2458375,-19.827,-16.853,-0.047,2.975,1.738,0,1.738,8.381,-0.047,0,1.689,0.05,1.689,0.05,0,7.228,68.511,126.883,-0.179,-30.845,0.089,0.091,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14T12:00:00,2458376,-18.894,-15.977,-0.042,2.917,1.781,0,1.781,8.412,-0.042,0,1.713,0.068,1.713,0.068,0,7.226,68.758,116.181,-0.226,-25.03,0.084,0.086,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-15T12:00:00,2458377,-18.493,-15.462,-0.031,3.031,1.814,0,1.814,8.454,-0.031,0,1.725,0.09,1.725,0.09,0,7.248,68.658,117.011,-0.184,-3.548,0.121,0.123,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16T12:00:00,2458378,-19.817,-16.657,0.005,3.16,1.82,0,1.82,8.476,0.005,0,1.715,0.105,1.715,0.105,0,7.245,69.795,117.184,-0.175,-3.909,0.243,0.247,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17T12:00:00,2458379,-20.078,-16.963,0.017,3.115,1.791,0,1.791,8.429,0.017,0,1.688,0.104,1.688,0.104,0,7.207,70.158,131.366,-0.085,-15.913,0.223,0.226,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18T12:00:00,2458380,-21.879,-18.872,0.015,3.006,1.745,0,1.745,8.393,0.015,0,1.65,0.094,1.65,0.094,0,7.23,68.666,122.11,-0.036,-0.709,0.258,0.261,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19T12:00:00,2458381,-20.944,-18.008,-0.004,2.937,1.655,0,1.655,8.283,-0.004,0,1.581,0.075,1.581,0.075,0,7.207,67.112,121.842,0.015,-36.113,0.161,0.163,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20T12:00:00,2458382,-19.779,-16.9,-0.007,2.878,1.677,0,1.677,8.334,-0.007,0,1.625,0.052,1.625,0.052,0,7.249,66.942,123.463,0.022,-28.14,0.109,0.11,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21T12:00:00,2458383,-18.502,-15.793,0,2.709,1.599,0,1.599,8.219,0,0,1.569,0.031,1.569,0.031,0,7.211,65.493,105.977,0.008,-27.196,0.033,0.033,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-23T12:00:00,2458385,-19.848,-17.178,-0.007,2.67,1.543,0,1.543,8.145,-0.007,0,1.535,0.008,1.535,0.008,0,7.194,64.519,100.717,-0.073,-53.623,0.013,0.013,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24T12:00:00,2458386,-20.566,-17.898,-0.007,2.669,1.53,0,1.53,8.111,-0.007,0,1.526,0.004,1.526,0.004,0,7.179,63.581,74.135,-0.016,74.135,0.01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25T12:00:00,2458387,-19.5,-16.807,-0.01,2.692,1.541,0,1.541,8.145,-0.01,0,1.541,0,1.541,0,0,7.199,63.983,nan,0.027,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27T12:00:00,2458389,-19.881,-17.231,-0.024,2.65,1.567,0,1.567,8.181,-0.024,0,1.554,0.014,1.554,0.014,0,7.197,65.286,91.617,-0.006,-27.628,0.011,0.011,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28T12:00:00,2458390,-20.146,-17.465,-0.03,2.68,1.606,0,1.606,8.198,-0.03,0,1.582,0.024,1.582,0.024,0,7.197,64.961,123.844,-0.044,-103.989,0.066,0.067,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30T12:00:00,2458392,-21.498,-18.316,-0.038,3.182,1.767,0.002,1.769,8.446,-0.035,-0.003,1.647,0.122,1.647,0.12,0,7.199,72.554,165.994,-0.03,-29.176,0.337,0.341,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01T12:00:00,2458393,-21.313,-18.004,-0.034,3.309,1.828,0.002,1.83,8.514,-0.026,-0.008,1.686,0.144,1.686,0.142,0,7.183,74.34,163.738,0,-19.201,0.271,0.276,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02T12:00:00,2458394,-20.283,-16.953,-0.023,3.331,1.844,0.001,1.845,8.497,-0.017,-0.006,1.698,0.147,1.698,0.146,0,7.204,71.704,130.183,0.097,-26.793,0.247,0.252,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03T12:00:00,2458395,-21.74,-18.658,0.014,3.082,1.793,0,1.793,8.416,0.014,0,1.645,0.148,1.645,0.148,0,7.178,70.741,116.059,0.173,-21.349,0.21,0.215,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04T12:00:00,2458396,-23.118,-20.045,0.002,3.073,1.736,0,1.736,8.369,0.002,0,1.664,0.072,1.664,0.072,0,7.195,69.444,124.294,0.226,-40.536,0.16,0.163,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-13T12:00:00,2458405,-19.487,-16.404,-0.077,3.083,1.783,0,1.783,7.999,-0.078,0.001,1.713,0.069,1.713,0.069,0,6.798,69.577,130.27,-0.185,-14.72,0.117,0.119,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24T12:00:00,2458416,-23.228,-20.451,-0.024,2.778,1.58,0,1.58,8.17,-0.024,0,1.569,0.011,1.569,0.011,0,7.174,65.477,139.379,-0.028,-5.597,0.027,0.027,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25T12:00:00,2458417,-21.879,-19.049,-0.036,2.83,1.592,0,1.592,8.145,-0.036,0,1.581,0.011,1.581,0.011,0,7.167,64.022,90.594,-0.121,-90.594,0.022,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26T12:00:00,2458418,-23.137,-20.235,-0.042,2.902,1.641,0,1.641,8.187,-0.042,0,1.605,0.036,1.605,0.036,0,7.167,64.8,105.122,-0.116,-55.123,0.067,0.068,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-27T12:00:00,2458419,-24.12,-21.139,-0.032,2.981,1.651,0,1.651,8.214,-0.032,0,1.632,0.019,1.632,0.019,0,7.155,66.483,105.317,-0.113,-86.958,0.069,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-28T12:00:00,2458420,-21.533,-18.376,-0.016,3.156,1.709,0,1.709,8.281,-0.016,0,1.692,0.017,1.692,0.017,0,7.166,67.418,118.018,-0.035,-118.018,0.039,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29T12:00:00,2458421,-21.63,-18.441,-0.014,3.189,1.698,0,1.698,8.259,-0.014,0,1.663,0.035,1.663,0.035,0,7.152,67.148,109.419,0.039,-69.53,0.102,0.103,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30T12:00:00,2458422,-23.595,-20.515,-0.01,3.08,1.701,0,1.701,8.239,-0.01,0,1.68,0.021,1.68,0.021,0,7.15,66.042,92.535,0.16,-2.4,0.048,0.049,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01T12:00:00,2458424,-22.338,-19.362,-0.021,2.976,1.675,0,1.675,8.253,-0.021,0,1.663,0.011,1.663,0.011,0,7.171,66.924,113.598,0.269,-11.985,0.016,0.017,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02T12:00:00,2458425,-22.146,-19.454,-0.016,2.692,1.627,0,1.627,8.176,-0.016,0,1.622,0.006,1.622,0.006,0,7.146,65.959,105.002,0.192,-105.002,0.007,0.007,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03T12:00:00,2458426,-23.416,-20.525,-0.006,2.891,1.606,0,1.606,8.159,-0.006,0,1.593,0.012,1.593,0.012,0,7.154,65.326,107.287,0.161,-107.287,0.022,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-04T12:00:00,2458427,-22.819,-20.016,-0.004,2.803,1.564,0,1.564,8.121,-0.004,0,1.538,0.026,1.538,0.026,0,7.139,65.324,115.435,0.052,-69.211,0.05,0.051,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05T12:00:00,2458428,-21.514,-18.662,-0.015,2.852,1.581,0,1.581,8.184,-0.015,0,1.556,0.025,1.556,0.025,0,7.186,65.533,123.757,-0.084,-47.651,0.046,0.047,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06T12:00:00,2458429,-22.07,-18.987,-0.025,3.083,1.638,0,1.638,8.259,-0.025,0,1.638,0,1.638,0,0,7.23,65.206,nan,-0.187,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07T12:00:00,2458430,-22.695,-19.869,-0.022,2.826,1.61,0,1.61,8.219,-0.022,0,1.596,0.014,1.596,0.014,0,7.23,64.084,113.389,-0.271,-113.389,0.024,0.025,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08T12:00:00,2458431,-23.024,-20.101,-0.025,2.923,1.626,0,1.626,8.237,-0.025,0,1.611,0.015,1.611,0.015,0,7.218,65.311,148.044,-0.246,-13.219,0.032,0.033,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09T12:00:00,2458432,-22.118,-19.285,-0.034,2.833,1.603,0,1.603,8.188,-0.034,0,1.583,0.02,1.583,0.02,0,7.185,65.25,148.422,-0.188,10.068,0.031,0.032,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-17T12:00:00,2458440,-22.712,-19.787,-0.033,2.925,1.653,0.002,1.655,8.314,-0.022,-0.01,1.559,0.096,1.559,0.094,0,7.191,70.326,183.513,-0.096,-27.353,0.139,0.142,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20T12:00:00,2458443,-22.947,-20.153,-0.026,2.794,1.53,0,1.53,8.078,-0.026,0,1.517,0.014,1.517,0.014,0,7.144,63.665,104.284,-0.043,28.682,0.033,0.033,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-22T12:00:00,2458445,-20.701,-17.851,-0.038,2.851,1.592,0,1.592,8.134,-0.038,0,1.584,0.008,1.584,0.008,0,7.147,64.664,102.085,-0.136,-88.647,0.019,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-24T12:00:00,2458447,-21.057,-17.845,-0.02,3.212,1.646,0,1.646,8.251,-0.02,0,1.564,0.081,1.564,0.081,0,7.127,70.094,163.159,-0.02,-24.909,0.302,0.305,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04T12:00:00,2458457,-22.259,-19.365,-0.027,2.895,1.559,0,1.559,8.117,-0.027,0,1.549,0.01,1.549,0.01,0,7.158,64.021,105.343,-0.11,42.432,0.022,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05T12:00:00,2458458,-20.953,-17.945,-0.064,3.008,1.676,0.002,1.677,8.299,-0.054,-0.01,1.581,0.096,1.581,0.095,0,7.146,70.866,192.965,-0.246,21.843,0.26,0.263,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07T12:00:00,2458460,-22.09,-19.207,-0.002,2.883,1.639,0,1.639,8.25,-0.001,-0.002,1.578,0.061,1.578,0.06,0,7.196,67.326,168.976,-0.227,1.068,0,0.001,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-08T12:00:00,2458461,-22.015,-18.973,-0.011,3.042,1.657,0,1.657,8.231,-0.011,0,1.633,0.023,1.633,0.023,0,7.175,66.14,153.097,-0.182,-66.075,0.054,0.055,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10T12:00:00,2458463,-22.509,-19.457,-0.032,3.052,1.623,0,1.623,8.198,-0.032,0,1.594,0.029,1.594,0.029,0,7.177,65.411,113.911,-0.082,-7.236,0.081,0.082,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11T12:00:00,2458464,-22.588,-19.49,-0.029,3.097,1.637,0,1.637,8.23,-0.029,0,1.573,0.065,1.573,0.065,0,7.167,67.229,138.786,-0.078,-6.164,0.138,0.14,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12T12:00:00,2458465,-22.862,-19.637,-0.031,3.225,1.662,0,1.662,8.25,-0.031,0,1.587,0.075,1.587,0.075,0,7.145,68.529,136.043,-0.15,16.732,0.213,0.216,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-16T12:00:00,2458469,-22.156,-19.221,-0.033,2.935,1.64,0,1.64,8.222,-0.033,0,1.576,0.064,1.576,0.064,0,7.164,66.996,137.846,-0.103,30.871,0.137,0.139,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17T12:00:00,2458470,-22.882,-19.854,-0.013,3.027,1.605,0,1.605,8.186,-0.013,0,1.528,0.077,1.528,0.077,0,7.147,67.066,134.908,-0.155,17.882,0.224,0.227,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18T12:00:00,2458471,-22.514,-19.569,-0.023,2.945,1.6,0,1.6,8.182,-0.023,0,1.534,0.065,1.534,0.065,0,7.152,66.742,142.955,-0.096,10.042,0.151,0.153,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19T12:00:00,2458472,-22.511,-19.57,-0.034,2.941,1.607,0,1.607,8.174,-0.034,0,1.547,0.06,1.547,0.06,0,7.138,66.736,136.358,-0.04,-5.303,0.144,0.146,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20T12:00:00,2458473,-22.485,-19.486,-0.035,2.999,1.604,0,1.604,8.18,-0.035,0,1.565,0.038,1.565,0.038,0,7.168,65.613,141.737,-0.028,10.561,0.088,0.089,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21T12:00:00,2458474,-21.207,-18.209,-0.031,2.998,1.605,0,1.605,8.145,-0.031,0,1.581,0.024,1.581,0.024,0,7.143,64.912,133.905,-0.031,-3.664,0.024,0.025,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-22T12:00:00,2458475,-20.743,-17.832,-0.022,2.911,1.613,0,1.613,8.166,-0.022,0,1.608,0.005,1.608,0.005,0,7.151,65.271,107.275,0.008,15.73,0.014,0.014,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-23T12:00:00,2458476,-19.797,-16.866,-0.025,2.931,1.584,0,1.584,8.164,-0.025,0,1.579,0.004,1.579,0.004,0,7.169,65.238,114.146,0.056,114.146,0.008,0.008,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24T12:00:00,2458477,-21.701,-18.751,-0.035,2.95,1.564,0,1.564,8.123,-0.035,0,1.564,0,1.564,0,0,7.148,64.782,nan,0.117,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-25T12:00:00,2458478,-22.378,-19.493,-0.072,2.886,1.593,0,1.593,8.149,-0.072,0,1.577,0.016,1.577,0.016,0,7.156,65.099,110.479,0.143,75.863,0.03,0.031,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26T12:00:00,2458479,-22.342,-19.385,-0.06,2.957,1.648,0,1.648,8.201,-0.06,0,1.591,0.057,1.591,0.057,0,7.163,65.799,106.289,0.161,12.038,0.079,0.08,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26T12:00:00,2458479,-22.342,-19.385,-0.06,2.957,1.648,0,1.648,8.201,-0.06,0,1.591,0.057,1.591,0.057,0,7.163,65.799,106.289,0.161,12.038,0.079,0.08,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27T12:00:00,2458480,-20.872,-17.8,-0.025,3.072,1.628,0,1.628,8.217,-0.025,0,1.552,0.076,1.552,0.076,0,7.145,68.193,137.72,0.119,32.035,0.208,0.21,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31T12:00:00,2458484,-22.535,-19.091,-0.045,3.444,1.747,0,1.747,8.36,-0.045,0,1.635,0.111,1.635,0.111,0,7.183,69.222,125.228,-0.23,-22.395,0.29,0.294,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02T12:00:00,2458486,-21.739,-18.614,-0.069,3.125,1.739,0.003,1.742,8.41,-0.052,-0.018,1.614,0.128,1.614,0.125,0,7.174,73.206,186.69,-0.257,-18.992,0.277,0.281,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03T12:00:00,2458487,-20.853,-17.883,-0.069,2.971,1.711,0.003,1.714,8.481,-0.047,-0.022,1.575,0.139,1.575,0.136,0,7.272,73.073,180.233,-0.207,-18.582,0.089,0.093,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04T12:00:00,2458488,-41.299,-23.759,-0.843,17.541,37.531,0,37.531,42.339,-0.843,-0.001,5.069,32.461,5.069,32.461,0,16.346,83.728,84.984,0.134,0.814,15.604,16.588,-0.004,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06T12:00:00,2458490,-22.108,-19.345,-0.002,2.763,1.548,0,1.548,8.154,-0.002,0,1.535,0.013,1.535,0.013,0,7.197,64.327,105.966,-0.165,-105.966,0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08T12:00:00,2458492,-21.722,-18.776,0.02,2.946,1.635,0,1.635,8.193,0.02,0,1.609,0.026,1.609,0.026,0,7.171,64.972,109.84,-0.071,-37.702,0.05,0.051,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15T12:00:00,2458499,-23.119,-20.241,0,2.878,1.502,0,1.502,8.065,0,0,1.502,0,1.502,0,0,7.154,63.35,nan,-0.185,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-19T12:00:00,2458503,-20.446,-17.528,0.003,2.918,1.543,0,1.543,8.093,0.003,0,1.534,0.009,1.534,0.009,0,7.149,63.658,117.096,0.033,117.096,0.026,0.027,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22T12:00:00,2458506,-18.717,-15.615,0.025,3.103,1.66,0.001,1.661,8.319,0.018,0.007,1.569,0.092,1.569,0.091,0,7.179,70.901,193.273,0.166,35.604,0.231,0.234,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-26T12:00:00,2458510,-23.551,-19.639,-0.105,3.912,1.994,0.004,1.998,8.942,-0.08,-0.025,1.63,0.369,1.63,0.364,0,7.177,88.863,193.091,-0.132,3.442,0.839,0.852,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29T12:00:00,2458513,-23.383,-20.621,0.085,2.762,1.667,0,1.667,8.311,0.085,0,1.565,0.103,1.565,0.103,0,7.207,69.192,142.825,-0.218,23.169,0.002,0.005,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
