filename,obsdate,exptime,sunagl,seeing,ccfjdsum,ccfrvmod,dvrms
neidL2_20210514T214140.fits,5/14/21 21:41,54.845206,56.1883,0,2459349.399,-0.6397,2.00E-04
neidL2_20210514T214007.fits,5/14/21 21:40,54.810968,56.508,0,2459349.398,-0.6398,2.00E-04
neidL2_20210514T213833.fits,5/14/21 21:38,54.842893,56.8274,0,2459349.397,-0.6401,2.00E-04
neidL2_20210514T213700.fits,5/14/21 21:37,54.838381,57.1456,0,2459349.396,-0.6389,2.00E-04
neidL2_20210514T213526.fits,5/14/21 21:35,54.868252,57.4636,0,2459349.395,-0.6396,2.00E-04
neidL2_20210514T213354.fits,5/14/21 21:33,54.841258,57.7795,0,2459349.394,-0.6412,2.00E-04
neidL2_20210514T213221.fits,5/14/21 21:32,54.849064,58.0952,0,2459349.393,-0.6396,2.00E-04
neidL2_20210514T213047.fits,5/14/21 21:30,54.867028,58.4107,0,2459349.392,-0.6389,2.00E-04
neidL2_20210514T212915.fits,5/14/21 21:29,54.854841,58.7246,0,2459349.391,-0.641,2.00E-04
neidL2_20210514T212741.fits,5/14/21 21:27,54.850546,59.04,0,2459349.39,-0.6403,2.00E-04
neidL2_20210514T212608.fits,5/14/21 21:26,54.813405,59.3542,0,2459349.388,-0.6386,2.00E-04
neidL2_20210514T212434.fits,5/14/21 21:24,54.849571,59.6677,0,2459349.387,-0.6401,2.00E-04
neidL2_20210514T212301.fits,5/14/21 21:23,54.800443,59.9804,0,2459349.386,-0.6408,2.00E-04
neidL2_20210514T212127.fits,5/14/21 21:21,54.861449,60.2942,0,2459349.385,-0.6402,2.00E-04
neidL2_20210514T211954.fits,5/14/21 21:19,54.787274,60.6067,0,2459349.384,-0.6401,2.00E-04
neidL2_20210514T211820.fits,5/14/21 21:18,54.850058,60.9177,0,2459349.383,-0.64,2.00E-04
neidL2_20210514T211647.fits,5/14/21 21:16,54.84186,61.2274,0,2459349.382,-0.6406,2.00E-04
neidL2_20210514T211514.fits,5/14/21 21:15,54.842962,61.5352,0,2459349.381,-0.6399,2.00E-04
neidL2_20210514T211341.fits,5/14/21 21:13,54.842331,61.8431,0,2459349.38,-0.641,2.00E-04
neidL2_20210514T211208.fits,5/14/21 21:12,54.819334,62.1506,0,2459349.379,-0.6402,2.00E-04
neidL2_20210514T211034.fits,5/14/21 21:10,54.835764,62.4583,0,2459349.378,-0.6388,2.00E-04
neidL2_20210514T210901.fits,5/14/21 21:09,54.823785,62.762,0,2459349.377,-0.6407,2.00E-04
neidL2_20210514T210727.fits,5/14/21 21:07,54.851649,63.0686,0,2459349.375,-0.6399,2.00E-04
neidL2_20210514T210554.fits,5/14/21 21:05,54.808982,63.3721,0,2459349.374,-0.6395,2.00E-04
neidL2_20210514T210420.fits,5/14/21 21:04,54.81311,63.6759,0,2459349.373,-0.6409,2.00E-04
neidL2_20210514T210247.fits,5/14/21 21:02,54.839485,63.9755,0,2459349.372,-0.6396,2.00E-04
neidL2_20210514T210114.fits,5/14/21 21:01,54.759629,64.2754,0,2459349.371,-0.64,2.00E-04
neidL2_20210514T205940.fits,5/14/21 20:59,54.831148,64.5755,0,2459349.37,-0.6404,2.00E-04
neidL2_20210514T205806.fits,5/14/21 20:58,54.844465,64.8748,0,2459349.369,-0.6399,2.00E-04
neidL2_20210514T205633.fits,5/14/21 20:56,54.830928,65.1714,0,2459349.368,-0.6394,2.00E-04
neidL2_20210514T205500.fits,5/14/21 20:55,54.816836,65.467,0,2459349.367,-0.64,2.00E-04
neidL2_20210514T205326.fits,5/14/21 20:53,54.825125,65.7612,0,2459349.366,-0.641,2.00E-04
neidL2_20210514T205153.fits,5/14/21 20:51,54.859914,66.0531,0,2459349.365,-0.6387,2.00E-04
neidL2_20210514T205019.fits,5/14/21 20:50,54.822957,66.3445,0,2459349.364,-0.6391,2.00E-04
